l_id;wkt_srid_4326;24 Hous rel;24 Hours abs;100 Hours average abs;100 Hours max abs;100 Hours max average rel;cap;;;;;;;;;;;;;;;
l396;"SRID=4326;LINESTRING(7.88957671235007 52.2773967624078,7.74679248425685 52.2885115081219)";0.038295598;18.76484322;61.05038792;100.2067973;0.204503668;490;;l396;"SRID=4326;LINESTRING(7.88957671235007 52.2773967624078,7.74679248425685 52.2885115081219)";;;;;;;;;;l396;61.05038792;100.2067973
l397;"SRID=4326;LINESTRING(8.12076909802284 48.7048354259965,7.91072928612534 48.5012882982432)";0.28483513;139.5692139;39.75223473;87.53313269;0.178639046;490;;l397;"SRID=4326;LINESTRING(8.12076909802284 48.7048354259965,7.91072928612534 48.5012882982432)";;;;;;;;;;l397;39.75223473;87.53313269
l398;"SRID=4326;LINESTRING(7.7257063478071 52.2771949017405,7.88957671235007 52.2773967624078)";0.196527266;96.29836025;66.78733774;170.648987;0.348263239;490;;l398;"SRID=4326;LINESTRING(7.7257063478071 52.2771949017405,7.88957671235007 52.2773967624078)";;;;;;;;;;l398;66.78733774;170.648987
l399;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,11.3706373688866 53.6009910848999)";0.160636871;273.0826801;171.2371912;313.3586386;0.184328611;1700;;l399;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,11.3706373688866 53.6009910848999)";;;;;;;;;;l399;171.2371912;313.3586386
l400;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,11.6993926965362 53.5722744892702)";0.126144578;214.4457833;182.7547545;307.0445331;0.180614431;1700;;l400;"SRID=4326;LINESTRING(10.4149923381504 53.4126068830249,11.6993926965362 53.5722744892702)";;;;;;;;;;l400;182.7547545;307.0445331
l401;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.2192282929357 51.120707992198)";0.041501426;70.55242486;707.2189448;1130.527328;0.665016075;1700;;l401;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.2192282929357 51.120707992198)";;;;;;;;;;l401;707.2189448;1130.527328
l402;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.2192282929357 51.120707992198)";0.041509526;70.56619388;707.3569657;1130.747962;0.66514586;1700;;l402;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.2192282929357 51.120707992198)";;;;;;;;;;l402;707.3569657;1130.747962
l403;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";0.011422488;19.41822953;354.0069154;615.4500413;0.362029436;1700;;l403;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";;;;;;;;;;l403;354.0069154;615.4500413
l404;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";0.011089201;18.85164153;343.6776489;597.4923485;0.351466087;1700;;l404;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";;;;;;;;;;l404;343.6776489;597.4923485
l405;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";0.010207293;17.35239878;316.3454814;549.9746788;0.323514517;1700;;l405;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";;;;;;;;;;l405;316.3454814;549.9746788
l406;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";0.010437791;17.74424422;323.4890779;562.3940033;0.330820002;1700;;l406;"SRID=4326;LINESTRING(14.5081091811329 51.4137103812427,14.5700865498873 51.4190136844256)";;;;;;;;;;l406;323.4890779;562.3940033
l407;"SRID=4326;LINESTRING(11.5615074728142 52.1238924527264,11.6441811001256 51.908512873438)";0.038406139;18.819008;21.55246338;51.87759278;0.105872638;490;;l407;"SRID=4326;LINESTRING(11.5615074728142 52.1238924527264,11.6441811001256 51.908512873438)";;;;;;;;;;l407;21.55246338;51.87759278
l408;"SRID=4326;LINESTRING(11.5615074728142 52.1238924527264,11.6441811001256 51.908512873438)";0.038413278;18.82250635;21.55646986;51.88723653;0.105892319;490;;l408;"SRID=4326;LINESTRING(11.5615074728142 52.1238924527264,11.6441811001256 51.908512873438)";;;;;;;;;;l408;21.55646986;51.88723653
l409;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";0.019393664;32.96922914;38.93948129;100.4499101;0.059088182;1700;;l409;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";;;;;;;;;;l409;38.93948129;100.4499101
l410;"SRID=4326;LINESTRING(11.6441811001256 51.908512873438,13.9024346886892 51.8747235190459)";0.053846026;91.53824386;58.42170412;221.9644249;0.130567309;1700;;l410;"SRID=4326;LINESTRING(11.6441811001256 51.908512873438,13.9024346886892 51.8747235190459)";;;;;;;;;;l410;58.42170412;221.9644249
l411;"SRID=4326;LINESTRING(11.6441811001256 51.908512873438,13.9024346886892 51.8747235190459)";0.053849326;91.54385398;58.42528461;221.9780284;0.130575311;1700;;l411;"SRID=4326;LINESTRING(11.6441811001256 51.908512873438,13.9024346886892 51.8747235190459)";;;;;;;;;;l411;58.42528461;221.9780284
l412;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";0.019424281;33.02127799;39.00095543;100.6084913;0.059181465;1700;;l412;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";;;;;;;;;;l412;39.00095543;100.6084913
l413;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4746908222742 50.6040154814218)";0.095064876;46.58178919;68.33775125;152.494171;0.311212594;490;;l413;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4746908222742 50.6040154814218)";;;;;;;;;;l413;68.33775125;152.494171
l414;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4746908222742 50.6040154814218)";0.094876197;46.48933634;68.20211843;152.1915094;0.310594917;490;;l414;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,11.4746908222742 50.6040154814218)";;;;;;;;;;l414;68.20211843;152.1915094
l415;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,10.9910146333086 50.573526990181)";0.073513782;124.9734302;130.2494497;218.7234496;0.128660853;1700;;l415;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,10.9910146333086 50.573526990181)";;;;;;;;;;l415;130.2494497;218.7234496
l416;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,10.9910146333086 50.573526990181)";0.073564853;125.06025;130.3399348;218.8753981;0.128750234;1700;;l416;"SRID=4326;LINESTRING(11.6463786274424 50.534876971042,10.9910146333086 50.573526990181)";;;;;;;;;;l416;130.3399348;218.8753981
l417;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.46150025901999 51.6146143079042)";0.175609514;86.04866207;248.8253822;327.7682911;0.66891488;490;;l417;"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.46150025901999 51.6146143079042)";;;;;;;;;;l417;248.8253822;327.7682911
l418;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.5054991208047 52.3018379056382)";0.391077964;191.6282022;102.5028101;176.5824872;0.360372423;490;;l418;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.5054991208047 52.3018379056382)";;;;;;;;;;l418;102.5028101;176.5824872
l419;"SRID=4326;LINESTRING(9.52257596986262 52.3604090557601,9.11321007472722 52.5438533223737)";0.014816594;7.26013107;43.33745122;137.0154209;0.279623308;490;;l419;"SRID=4326;LINESTRING(9.52257596986262 52.3604090557601,9.11321007472722 52.5438533223737)";;;;;;;;;;l419;43.33745122;137.0154209
l420;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11362795987411 52.5457924749284)";0.027634318;46.97834071;41.45000312;62.05986844;0.036505805;1700;;l420;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11362795987411 52.5457924749284)";;;;;;;;;;l420;41.45000312;62.05986844
l421;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11362795987411 52.5457924749284)";0.034314055;58.33389308;51.46925185;77.06091094;0.045329948;1700;;l421;"SRID=4326;LINESTRING(9.12526570294975 52.5382640870749,9.11362795987411 52.5457924749284)";;;;;;;;;;l421;51.46925185;77.06091094
l422;"SRID=4326;LINESTRING(9.11321007472722 52.5438533223737,9.25103425143703 53.1144323051271)";0.019415943;9.513811905;9.691782074;9.881396881;0.020166116;490;;l422;"SRID=4326;LINESTRING(9.11321007472722 52.5438533223737,9.25103425143703 53.1144323051271)";;;;;;;;;;l422;9.691782074;9.881396881
l423;"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.12526570294975 52.5382640870749)";0.011081998;18.8393967;53.10012155;115.6064857;0.068003815;1700;;l423;"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.12526570294975 52.5382640870749)";;;;;;;;;;l423;53.10012155;115.6064857
l424;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3692300485918 52.1670924338554)";0.025197078;12.34656833;108.8148572;223.6305669;0.456388912;490;;l424;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3692300485918 52.1670924338554)";;;;;;;;;;l424;108.8148572;223.6305669
l425;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.4195406346214 52.2369606619834)";0.030776522;15.08049589;213.9883596;490;1;490;;l425;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.4195406346214 52.2369606619834)";;;;;;;;;;l425;213.9883596;490
l426;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.0876467999739 52.3151305547947)";0.008814345;4.319029225;18.67636779;20.50893441;0.041854968;490;;l426;"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.0876467999739 52.3151305547947)";;;;;;;;;;l426;18.67636779;20.50893441
l427;"SRID=4326;LINESTRING(8.51888180951659 53.2026352836834,8.05283751634017 53.3338809598955)";0.651968878;319.46475;95.21353761;303.1749474;0.618724382;490;;l427;"SRID=4326;LINESTRING(8.51888180951659 53.2026352836834,8.05283751634017 53.3338809598955)";;;;;;;;;;l427;95.21353761;303.1749474
l428;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,9.91814864613865 52.3799963125719)";0.08700982;42.63481172;30.84565184;40.27110695;0.082185933;490;;l428;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,9.91814864613865 52.3799963125719)";;;;;;;;;;l428;30.84565184;40.27110695
l429;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.70220337779745 51.0088609096753)";0.28119309;478.0282528;604.0674587;907.7345403;0.533961494;1700;;l429;"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.70220337779745 51.0088609096753)";;;;;;;;;;l429;604.0674587;907.7345403
l430;"SRID=4326;LINESTRING(6.8426506615144 50.8635385008881,6.97257742700703 50.795693017514)";0.319194339;542.6303761;666.3947121;954.781119;0.561635952;1700;;l430;"SRID=4326;LINESTRING(6.8426506615144 50.8635385008881,6.97257742700703 50.795693017514)";;;;;;;;;;l430;666.3947121;954.781119
l431;"SRID=4326;LINESTRING(12.2621734868101 51.7410202755519,13.9024346886892 51.8747235190459)";0.022852391;38.84906483;41.00060856;41.00060856;0.024118005;1700;;l431;"SRID=4326;LINESTRING(12.2621734868101 51.7410202755519,13.9024346886892 51.8747235190459)";;;;;;;;;;l431;41.00060856;41.00060856
l432;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";0.281708995;478.9052919;265.271095;501.571621;0.29504213;1700;;l432;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";;;;;;;;;;l432;265.271095;501.571621
l433;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";0.035208881;59.85509838;33.15442063;62.6880079;0.036875299;1700;;l433;"SRID=4326;LINESTRING(13.9024346886892 51.8747235190459,13.3823233828996 51.3559961579888)";;;;;;;;;;l433;33.15442063;62.6880079
l434;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,8.10495957410199 52.2642613740358)";0.117375116;57.51380701;11.80299419;32.81375447;0.066966846;490;;l434;"SRID=4326;LINESTRING(8.30775689679575 52.3456356447783,8.10495957410199 52.2642613740358)";;;;;;;;;;l434;11.80299419;32.81375447
l435;"SRID=4326;LINESTRING(8.40314143640892 52.609644011383,8.30775689679575 52.3456356447783)";0.391197369;191.6867106;398.5492223;490;1;490;;l435;"SRID=4326;LINESTRING(8.40314143640892 52.609644011383,8.30775689679575 52.3456356447783)";;;;;;;;;;l435;398.5492223;490
l436;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.3662749375017 52.2846467462009)";0.175097719;297.6661218;210.6087352;296.5415095;0.174436182;1700;;l436;"SRID=4326;LINESTRING(10.7610403785613 52.3677293804096,10.3662749375017 52.2846467462009)";;;;;;;;;;l436;210.6087352;296.5415095
l437;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.2358631058452 52.2934595399896)";0.068751047;116.8767796;315.1593513;499.2770925;0.293692407;1700;;l437;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.2358631058452 52.2934595399896)";;;;;;;;;;l437;315.1593513;499.2770925
l438;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.9910146333086 50.573526990181)";0.308372972;524.2340519;477.2062275;965.1270518;0.567721795;1700;;l438;"SRID=4326;LINESTRING(11.1228545605428 50.9989090670144,10.9910146333086 50.573526990181)";;;;;;;;;;l438;477.2062275;965.1270518
l439;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";0.103750849;176.3764425;294.5057428;468.5752108;0.275632477;1700;;l439;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";;;;;;;;;;l439;294.5057428;468.5752108
l440;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";0.051872404;88.1830867;147.2442979;234.2739645;0.137808214;1700;;l440;"SRID=4326;LINESTRING(10.3662749375017 52.2846467462009,10.3821666628198 52.9932540372914)";;;;;;;;;;l440;147.2442979;234.2739645
l441;"SRID=4326;LINESTRING(10.3787705903765 53.2197927685849,10.3821666628198 52.9932540372914)";0.009486751;16.12747616;220.3685379;336.8598216;0.198152836;1700;;l441;"SRID=4326;LINESTRING(10.3787705903765 53.2197927685849,10.3821666628198 52.9932540372914)";;;;;;;;;;l441;220.3685379;336.8598216
l442;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";0.075170675;36.83363066;43.50367022;112.2238822;0.229028331;490;;l442;"SRID=4326;LINESTRING(11.6389127631156 52.2687346818467,11.6441811001256 51.908512873438)";;;;;;;;;;l442;43.50367022;112.2238822
l443;"SRID=4326;LINESTRING(9.5142400914841 51.2590355805955,9.38765125748855 51.640733525594)";0.18408564;312.945588;198.5535754;377.4977435;0.222057496;1700;;l443;"SRID=4326;LINESTRING(9.5142400914841 51.2590355805955,9.38765125748855 51.640733525594)";;;;;;;;;;l443;198.5535754;377.4977435
l444;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,9.5142400914841 51.2590355805955)";0.336902176;572.7336984;417.9091031;666.5102599;0.392064859;1700;;l444;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,9.5142400914841 51.2590355805955)";;;;;;;;;;l444;417.9091031;666.5102599
l445;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.77415043834156 50.5287496465011)";0.480652493;817.1092381;256.7752876;611.4451797;0.359673635;1700;;l445;"SRID=4326;LINESTRING(8.95870856177306 50.0826078105489,9.77415043834156 50.5287496465011)";;;;;;;;;;l445;256.7752876;611.4451797
l446;"SRID=4326;LINESTRING(9.74615081640288 50.9168399490798,9.77415043834156 50.5287496465011)";0.463001883;787.1032017;386.6016603;738.5547955;0.434443997;1700;;l446;"SRID=4326;LINESTRING(9.74615081640288 50.9168399490798,9.77415043834156 50.5287496465011)";;;;;;;;;;l446;386.6016603;738.5547955
l447;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,8.65659923594081 50.6055491256016)";0.453874424;771.5865212;592.4391295;970.2216853;0.570718638;1700;;l447;"SRID=4326;LINESTRING(9.25938382024592 51.0603668474477,8.65659923594081 50.6055491256016)";;;;;;;;;;l447;592.4391295;970.2216853
l448;"SRID=4326;LINESTRING(9.17745967557079 49.037809850476,9.17731110343941 49.039378200434)";0.047682028;81.05944806;66.75415282;174.0444394;0.102379082;1700;;l448;"SRID=4326;LINESTRING(9.17745967557079 49.037809850476,9.17731110343941 49.039378200434)";;;;;;;;;;l448;66.75415282;174.0444394
l449;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.17731110343941 49.039378200434)";0.658637163;1119.683177;1302.480746;1438.026552;0.845897972;1700;;l449;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.17731110343941 49.039378200434)";;;;;;;;;;l449;1302.480746;1438.026552
l450;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";0.263325617;447.6535491;570.6382927;757.7583562;0.44574021;1700;;l450;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";;;;;;;;;;l450;570.6382927;757.7583562
l451;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.44691867105201 49.5902629324336)";0.46441578;789.5068266;214.4035851;423.8053458;0.249297262;1700;;l451;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.44691867105201 49.5902629324336)";;;;;;;;;;l451;214.4035851;423.8053458
l452;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.20736443093694 49.1766379540065)";0.135505271;230.3589599;664.0248236;779.4225315;0.458483842;1700;;l452;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.20736443093694 49.1766379540065)";;;;;;;;;;l452;664.0248236;779.4225315
l453;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.69465635518013 49.2325925411591)";0.270431017;459.7327284;242.2846705;411.6971213;0.242174777;1700;;l453;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.69465635518013 49.2325925411591)";;;;;;;;;;l453;242.2846705;411.6971213
l454;"SRID=4326;LINESTRING(10.1174866946797 48.8971053361382,9.69465635518013 49.2325925411591)";0.066173945;112.4957058;64.44810404;187.1259585;0.110074093;1700;;l454;"SRID=4326;LINESTRING(10.1174866946797 48.8971053361382,9.69465635518013 49.2325925411591)";;;;;;;;;;l454;64.44810404;187.1259585
l455;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.69465635518013 49.2325925411591)";0.366121848;622.4071416;145.9204055;369.2526827;0.21720746;1700;;l455;"SRID=4326;LINESTRING(10.1878339995516 49.981219040845,9.69465635518013 49.2325925411591)";;;;;;;;;;l455;145.9204055;369.2526827
l456;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";0.526651234;895.3070982;1141.276585;1515.516712;0.891480419;1700;;l456;"SRID=4326;LINESTRING(9.15135394990856 49.1433834119236,9.0454349679866 48.9029620137561)";;;;;;;;;;l456;1141.276585;1515.516712
l457;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,12.5182220968156 51.1570725850832)";0.016393859;27.8695601;199.2010861;769.3551129;0.452561831;1700;;l457;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,12.5182220968156 51.1570725850832)";;;;;;;;;;l457;199.2010861;769.3551129
l458;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,13.3823233828996 51.3559961579888)";0.18823126;319.9931419;368.3301405;984.2253192;0.57895607;1700;;l458;"SRID=4326;LINESTRING(12.5182220968156 51.1570725850832,13.3823233828996 51.3559961579888)";;;;;;;;;;l458;368.3301405;984.2253192
l459;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";0.007151701;12.15789228;12.03790074;12.15789228;0.007151701;1700;;l459;"SRID=4326;LINESTRING(12.3374229103144 51.1969683571228,11.1228545605428 50.9989090670144)";;;;;;;;;;l459;12.03790074;12.15789228
l460;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,10.8675658805484 48.5394690937344)";0.066715028;113.4155483;184.7057065;306.4325346;0.180254432;1700;;l460;"SRID=4326;LINESTRING(11.3704262486892 48.2914922329548,10.8675658805484 48.5394690937344)";;;;;;;;;;l460;184.7057065;306.4325346
l461;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.9367289314287 48.4013064414835)";0.051617333;87.74946663;112.4617429;225.5384032;0.132669649;1700;;l461;"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.9367289314287 48.4013064414835)";;;;;;;;;;l461;112.4617429;225.5384032
l462;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8408695619217 48.2380310092335)";0.018668665;31.73673074;111.9388183;236.092814;0.138878126;1700;;l462;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8408695619217 48.2380310092335)";;;;;;;;;;l462;111.9388183;236.092814
l463;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";0.577813224;283.1284795;222.6145412;290.5684437;0.592996824;490;;l463;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";;;;;;;;;;l463;222.6145412;290.5684437
l464;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";0.635858151;1080.958857;849.9221289;1109.363966;0.652567039;1700;;l464;"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,14.009 47.264)";;;;;;;;;;l464;849.9221289;1109.363966
l465;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8637616199498 48.5468231051405)";0.020016152;34.02745844;173.0215208;247.7662184;0.145744834;1700;;l465;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.8637616199498 48.5468231051405)";;;;;;;;;;l465;173.0215208;247.7662184
l466;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.9367289314287 48.4013064414835)";0.033164072;56.37892237;61.97389109;137.9155888;0.081126817;1700;;l466;"SRID=4326;LINESTRING(10.8675658805484 48.5394690937344,10.9367289314287 48.4013064414835)";;;;;;;;;;l466;61.97389109;137.9155888
l467;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.19675652645089 48.9129634380259)";0.615440925;301.5660535;232.7291595;303.1632381;0.618700486;490;;l467;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.19675652645089 48.9129634380259)";;;;;;;;;;l467;232.7291595;303.1632381
l468;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.1907874369222 48.914416873799)";0.289135983;491.5311714;376.1060501;539.4287387;0.317311023;1700;;l468;"SRID=4326;LINESTRING(9.42551238607291 48.0643507981263,9.1907874369222 48.914416873799)";;;;;;;;;;l468;376.1060501;539.4287387
l469;"SRID=4326;LINESTRING(9.70423149899321 48.465063732143,9.88551509756969 48.3040743584705)";0.202229913;343.7908526;147.0194888;294.606542;0.173297966;1700;;l469;"SRID=4326;LINESTRING(9.70423149899321 48.465063732143,9.88551509756969 48.3040743584705)";;;;;;;;;;l469;147.0194888;294.606542
l470;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.70423149899321 48.465063732143)";0.1768867;300.7073898;200.2468009;424.3143937;0.249596702;1700;;l470;"SRID=4326;LINESTRING(9.40063139462492 48.6669424396984,9.70423149899321 48.465063732143)";;;;;;;;;;l470;200.2468009;424.3143937
l471;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.3133401659254 49.0090434643525)";0.213787652;363.4390081;233.0553362;327.2999421;0.192529378;1700;;l471;"SRID=4326;LINESTRING(7.95805402328778 47.5954722640613,8.3133401659254 49.0090434643525)";;;;;;;;;;l471;233.0553362;327.2999421
l472;"SRID=4326;LINESTRING(3.003 47.211,7.75186249820802 48.0964057188536)";0.408076651;199.957559;485.8664286;490;1;490;;l472;"SRID=4326;LINESTRING(3.003 47.211,7.75186249820802 48.0964057188536)";;;;;;;;;;l472;485.8664286;490
l473;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";0.138535929;67.88260526;144.2872453;201.8828186;0.412005752;490;;l473;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,12.4772465232803 50.7531200813148)";;;;;;;;;;l473;144.2872453;201.8828186
l474;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";0.274894563;467.3207575;703.9365722;1135.881391;0.668165524;1700;;l474;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,14.54 49.736)";;;;;;;;;;l474;703.9365722;1135.881391
l475;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";0.097236511;165.3020694;934.6502049;1532.073383;0.901219637;1700;;l475;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,14.2192282929357 51.120707992198)";;;;;;;;;;l475;934.6502049;1532.073383
l476;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";0.077429817;131.6306893;1005.060472;1602.28575;0.94252103;1700;;l476;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";;;;;;;;;;l476;1005.060472;1602.28575
l477;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";0.077429817;131.6306893;952.6476122;1518.728213;0.893369537;1700;;l477;"SRID=4326;LINESTRING(14.9464972856333 51.0625862159619,17.651 52.421)";;;;;;;;;;l477;952.6476122;1518.728213
l478;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.8412680841242 50.9901759359427)";0.031907649;54.24300284;380.5323886;593.0867989;0.348874588;1700;;l478;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.8412680841242 50.9901759359427)";;;;;;;;;;l478;380.5323886;593.0867989
l479;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,13.255555023675 50.9301782416399)";0.045055872;76.59498253;503.1153641;793.0708725;0.466512278;1700;;l479;"SRID=4326;LINESTRING(13.8412680841242 50.9901759359427,13.255555023675 50.9301782416399)";;;;;;;;;;l479;503.1153641;793.0708725
l480;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.255555023675 50.9301782416399)";0.03931088;66.8284967;450.7236957;691.5464824;0.406792048;1700;;l480;"SRID=4326;LINESTRING(12.8139099116529 50.8579185114397,13.255555023675 50.9301782416399)";;;;;;;;;;l480;450.7236957;691.5464824
l481;"SRID=4326;LINESTRING(14.009 47.264,13.0027821071279 48.261968265807)";0.117969106;57.80486176;157.2840421;299.0135054;0.610231644;490;;l481;"SRID=4326;LINESTRING(14.009 47.264,13.0027821071279 48.261968265807)";;;;;;;;;;l481;157.2840421;299.0135054
l482;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0818771201792 48.2565212405017)";0.300152245;147.0746001;78.11903477;170.4821777;0.347922812;490;;l482;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0818771201792 48.2565212405017)";;;;;;;;;;l482;78.11903477;170.4821777
l483;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0027821071279 48.261968265807)";0.263347273;129.040164;151.8536716;307.4129842;0.627373437;490;;l483;"SRID=4326;LINESTRING(12.2208353620671 48.5857329876532,13.0027821071279 48.261968265807)";;;;;;;;;;l483;151.8536716;307.4129842
