l_id;wkt_srid_4326;
l66;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.5165549994374 51.5843592162484)";-34.09910987
l67;"SRID=4326;LINESTRING(11.8942662085419 51.4057031779769,11.5165549994374 51.5843592162484)";238.9671836
l68;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.8942662085419 51.4057031779769)";-84.68204687
l69;"SRID=4326;LINESTRING(8.70221847039735 51.7363525890089,8.99279243937742 51.3430094105575)";-657.588178
l70;"SRID=4326;LINESTRING(8.70221847039735 51.7363525890089,8.99279243937742 51.3430094105575)";-657.588178
l71;"SRID=4326;LINESTRING(13.1570905224719 51.8284516784236,11.8942662085419 51.4057031779769)";-7.149069425
l72;"SRID=4326;LINESTRING(13.6834769799404 54.1390906728297,13.1433929675199 53.9081470154338)";-23.81046037
l73;"SRID=4326;LINESTRING(12.9416466491702 52.5621144028949,13.3057533352426 52.2307818607751)";-63.57821051
l74;"SRID=4326;LINESTRING(12.9416466491702 52.5621144028949,13.9024347133056 51.874723530085)";-272.8587642
l75;"SRID=4326;LINESTRING(13.3057533352426 52.2307818607751,13.9024347133056 51.874723530085)";-300.6952386
l76;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,11.1228546271538 50.9989090757631)";-153.7150241
l77;"SRID=4326;LINESTRING(14.4719654746961 51.5538127702297,14.5081092115389 51.4137104048148)";757.1884253
l78;"SRID=4326;LINESTRING(14.4719654746961 51.5538127702297,14.5081092115389 51.4137104048148)";757.7743511
l79;"SRID=4326;LINESTRING(14.4281805295455 51.888864175856,14.4719654746961 51.5538127702297)";54.23617312
l80;"SRID=4326;LINESTRING(14.4281805295455 51.888864175856,14.4719654746961 51.5538127702297)";54.22307639
l81;"SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.14191383627294 53.5640011817982)";17.25056642
l82;"SRID=4326;LINESTRING(10.1562825155965 54.2755482828972,10.1773541417844 54.3395212774033)";45.32879412
l83;"SRID=4326;LINESTRING(10.1562825155965 54.2755482828972,9.72699275106814 54.2914209859116)";-75.4139188
l84;"SRID=4326;LINESTRING(7.03496796550368 52.2028607768236,7.30824781629083 52.4767901583642)";379.4016843
l85;"SRID=4326;LINESTRING(7.06034476225792 51.6964980793073,7.30824781629083 52.4767901583642)";698.7025313
l86;"SRID=4326;LINESTRING(7.54571775348996 51.9703244532995,7.30824781629083 52.4767901583642)";289.7764361
l87;"SRID=4326;LINESTRING(7.30460120682915 52.4817909166958,7.30824781629083 52.4767901583642)";-8.352895557
l88;"SRID=4326;LINESTRING(7.30824781629083 52.4767901583642,7.30433880131157 52.4824259961208)";-27.8734187
l89;"SRID=4326;LINESTRING(7.30460120682915 52.4817909166958,7.30824781629083 52.4767901583642)";-8.352895557
l90;"SRID=4326;LINESTRING(7.30824781629083 52.4767901583642,7.27715397426964 52.7532426203196)";10.85371455
l91;"SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,7.30824781629083 52.4767901583642)";-283.0068817
l92;"SRID=4326;LINESTRING(7.30824781629083 52.4767901583642,7.88957673752775 52.2773967844269)";329.8940764
l93;"SRID=4326;LINESTRING(7.30824781629083 52.4767901583642,7.31784997667688 52.4691115144199)";45.54751895
l94;"SRID=4326;LINESTRING(13.3352804208787 49.5896898733245,12.1147699347953 49.6311522364994)";-51.38373831
l95;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.2147735094259 54.1003234808405)";18.33957626
l96;"SRID=4326;LINESTRING(6.99647662277982 49.3754093214106,6.4747398132316 49.9224693104147)";-636.497422
l97;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.2147735094259 54.1003234808405)";18.34727959
l98;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,14.0336963902155 53.507868594058)";34.6333702
l99;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,11.6993927384808 53.5722744896829)";8.838298002
l100;"SRID=4326;LINESTRING(11.3706374165175 53.6009910913085,12.1869848529515 53.8157751978716)";-22.56705685
l101;"SRID=4326;LINESTRING(6.94821096676896 51.4445758936096,7.06034476225792 51.6964980793073)";-180.8055534
l102;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.94821096676896 51.4445758936096)";-100.5894727
l103;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,7.06034476225792 51.6964980793073)";-122.9606732
l104;"SRID=4326;LINESTRING(7.16721463545721 51.3899067765993,7.12557294579876 51.4489772806916)";489.4983541
l105;"SRID=4326;LINESTRING(6.99606886995841 51.5141696109019,7.12557294579876 51.4489772806916)";-3.131432715
l106;"SRID=4326;LINESTRING(7.31318287435069 51.4466114132712,7.16721463545721 51.3899067765993)";-218.3665892
l107;"SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,8.62480055555283 51.4278884079658)";886.2837917
l108;"SRID=4326;LINESTRING(7.06034476225792 51.6964980793073,7.35311188155085 51.5758105365035)";-448.1548645
l109;"SRID=4326;LINESTRING(7.12323886855291 51.5256121997715,7.06034476225792 51.6964980793073)";175.3196033
l110;"SRID=4326;LINESTRING(7.06034476225792 51.6964980793073,7.03496796550368 52.2028607768236)";929.4397318
l111;"SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,8.2117054289867 51.1779850077285)";930.4547658
l112;"SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.77252314401924 51.1471055233119)";287.4322159
l113;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.13689471769255 50.6428608849405)";1266.393042
l114;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.45655251893853 50.8713380734833)";-540.9470676
l115;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.86394571439194 50.7682419302039)";49.4146108
l116;"SRID=4326;LINESTRING(6.32166521557731 50.8383474955825,6.16738172896202 50.8020443318383)";172.7286448
l117;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.61240236819431 51.0359242961049)";378.3070315
l118;"SRID=4326;LINESTRING(7.17937918293452 51.4722019618656,7.12557294579876 51.4489772806916)";302.1093548
l119;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.23319688909308 51.2325069074323)";420.0814627
l120;"SRID=4326;LINESTRING(6.30090126366431 50.8289532360211,6.45655251893853 50.8713380734833)";2211.443898
l121;"SRID=4326;LINESTRING(7.13689471769255 50.6428608849405,7.44948701423191 50.4025259728409)";1182.678432
l122;"SRID=4326;LINESTRING(6.32166521557731 50.8383474955825,6.45655251893853 50.8713380734833)";-186.6975023
l123;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.61240236819431 51.0359242961049)";-143.4840086
l124;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.12308198261157 51.1715887959352)";-216.2654111
l125;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,6.70219721289106 51.0088597430362)";-753.9502215
l126;"SRID=4326;LINESTRING(6.80109337218585 51.1225390893163,7.00877917051357 51.1742549445955)";103.8452889
l127;"SRID=4326;LINESTRING(6.84265069037124 50.8635385173748,6.70219721289106 51.0088597430362)";-629.8801579
l128;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.86394571439194 50.7682419302039)";49.41969692
l129;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.80461624403732 50.9662477744576)";-288.8097097
l130;"SRID=4326;LINESTRING(7.71862724482037 51.5342075253387,7.93077012209125 51.6729710114195)";1760.852581
l131;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,6.70219721289106 51.0088597430362)";-753.9502215
l132;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.80109337218585 51.1225390893163)";224.5447888
l133;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.45655251893853 50.8713380734833)";-540.9470676
l134;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.44948701423191 50.4025259728409)";1512.129535
l135;"SRID=4326;LINESTRING(6.22183149094702 51.6946456455863,6.68079563463015 51.6462972769253)";-50.3886563
l136;"SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,7.06034476225792 51.6964980793073)";66.77631875
l137;"SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,6.68079563463015 51.6462972769253)";21.58319125
l138;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.65673523718494 51.3795236591475)";-74.34581414
l139;"SRID=4326;LINESTRING(7.26408347971959 51.5735734400302,7.06034476225792 51.6964980793073)";146.3860165
l140;"SRID=4326;LINESTRING(7.16721463545721 51.3899067765993,7.27894732573719 51.4722814207425)";-44.74916378
l141;"SRID=4326;LINESTRING(7.18667757416348 51.5505890861964,7.12557294579876 51.4489772806916)";25.91448804
l142;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.70219721289106 51.0088597430362)";-195.0701507
l143;"SRID=4326;LINESTRING(7.26408347971959 51.5735734400302,7.35135789785079 51.5683686345539)";41.70488099
l144;"SRID=4326;LINESTRING(7.18667757416348 51.5505890861964,7.17937918293452 51.4722019618656)";-225.4019482
l145;"SRID=4326;LINESTRING(7.26408347971959 51.5735734400302,7.16721463545721 51.3899067765993)";-32.88372287
l146;"SRID=4326;LINESTRING(6.93488872133436 51.033522366054,6.82804663323414 51.1626523772377)";17.08857619
l147;"SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.12557294579876 51.4489772806916)";-224.884426
l148;"SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,7.12557294579876 51.4489772806916)";-110.4967495
l149;"SRID=4326;LINESTRING(7.26408347971959 51.5735734400302,7.27894732573719 51.4722814207425)";-145.5334736
l150;"SRID=4326;LINESTRING(7.18667757416348 51.5505890861964,7.12557294579876 51.4489772806916)";21.52160563
l151;"SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.12557294579876 51.4489772806916)";-226.6115191
l152;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,6.70219721289106 51.0088597430362)";-186.9295008
l153;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,6.84699935555237 51.2055917675691)";60.39080128
l154;"SRID=4326;LINESTRING(7.19316581458292 50.7983350844101,7.04738454562441 50.9055286430507)";87.03042531
l155;"SRID=4326;LINESTRING(6.93488872133436 51.033522366054,6.96568445966487 51.0693295406357)";-1.060268207
l156;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.7097559453279 51.0909324851035)";-325.7539088
l157;"SRID=4326;LINESTRING(7.19316581458292 50.7983350844101,7.86394571439194 50.7682419302039)";-50.78372732
l158;"SRID=4326;LINESTRING(7.23319688909308 51.2325069074323,7.86394571439194 50.7682419302039)";-17.92638254
l159;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.33000626218352 51.2429166388389)";270.6541566
l160;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.50597986222128 51.4016012425797)";65.68966805
l161;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.0235445515269 50.9990684211965)";659.6743041
l162;"SRID=4326;LINESTRING(7.19316581458292 50.7983350844101,7.86394571439194 50.7682419302039)";-50.78372732
l163;"SRID=4326;LINESTRING(7.12308198261157 51.1715887959352,7.86394571439194 50.7682419302039)";171.0268047
l164;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.72438409063489 51.4093341491518)";112.5341983
l165;"SRID=4326;LINESTRING(6.96568445966487 51.0693295406357,7.0235445515269 50.9990684211965)";659.6743041
l166;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.84223119628968 50.8598647273121)";100.972503
l167;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.19316581458292 50.7983350844101)";204.0153038
l168;"SRID=4326;LINESTRING(7.0235445515269 50.9990684211965,7.04738454562441 50.9055286430507)";59.57939537
l169;"SRID=4326;LINESTRING(7.0235445515269 50.9990684211965,7.04738454562441 50.9055286430507)";59.57939537
l170;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,7.19316581458292 50.7983350844101)";203.5733503
l171;"SRID=4326;LINESTRING(8.36422958832611 51.9271205112378,7.99288732000281 51.6837077158762)";-1975.10986
l172;"SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.48812326066423 50.8810703279012)";25.00960829
l173;"SRID=4326;LINESTRING(8.05408740677995 53.332302708936,8.47470705828713 53.4286512121137)";578.7920149
l174;"SRID=4326;LINESTRING(8.47791063608626 53.428485495717,8.05283756803222 53.3338809660191)";-147.6878127
l175;"SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.7097559453279 51.0909324851035)";446.4840933
l176;"SRID=4326;LINESTRING(6.85153261718464 50.9841665158571,6.80461624403732 50.9662477744576)";504.9134869
l177;"SRID=4326;LINESTRING(6.57648211320418 51.0555954842661,6.70219721289106 51.0088597430362)";980
l178;"SRID=4326;LINESTRING(6.85153261718464 50.9841665158571,6.80461624403732 50.9662477744576)";504.9134869
l179;"SRID=4326;LINESTRING(8.9396926172441 52.4030332405173,9.12526574244048 52.5382641233458)";2034.815028
l180;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.59601984709512 50.9525274662191)";42.37064688
l181;"SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.33861261905923 51.6319781599433)";-827.8213205
l182;"SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.7083185190139 51.6762033258373)";1095.217088
l183;"SRID=4326;LINESTRING(7.61702105012869 51.6371337810622,7.7083185190139 51.6762033258373)";-53.53954449
l184;"SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.33861261905923 51.6319781599433)";-829.9689312
l185;"SRID=4326;LINESTRING(7.52228012599778 51.5321980611413,7.7083185190139 51.6762033258373)";-256.3041044
l186;"SRID=4326;LINESTRING(6.90660784108641 51.5652424548867,6.92675898550662 51.4992056970517)";121.642086
l187;"SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,6.92675898550662 51.4992056970517)";133.9940228
l188;"SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,6.92675898550662 51.4992056970517)";116.0706309
l189;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.96734395630657 51.490861901735)";291.3128492
l190;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.96734395630657 51.490861901735)";291.7377512
l191;"SRID=4326;LINESTRING(6.90660784108641 51.5652424548867,6.68079563463015 51.6462972769253)";-64.11697118
l192;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.87287367577891 51.4457833914382)";71.84727108
l193;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.87287367577891 51.4457833914382)";72.43245247
l194;"SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,7.06034476225792 51.6964980793073)";251.7265945
l195;"SRID=4326;LINESTRING(7.03761992937395 51.5985496345954,7.06034476225792 51.6964980793073)";-42.04410857
l196;"SRID=4326;LINESTRING(7.00674991840299 51.5999114356605,7.06034476225792 51.6964980793073)";265.8777111
l197;"SRID=4326;LINESTRING(6.86804500654219 51.374474803487,6.72376717933502 51.3556543954881)";-66.42129783
l198;"SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.48812326066423 50.8810703279012)";25.00960829
l199;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.78752992543912 51.5055494229858)";-35.38090625
l200;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.62284324444971 51.2587133994989)";549.6115063
l201;"SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.48812326066423 50.8810703279012)";25.00960829
l202;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.81216589807283 51.5196200390464)";61.02739134
l203;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.727353429381 52.5689470103264)";115.6317371
l204;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.72031004220211 51.391532581128)";-32.02004079
l205;"SRID=4326;LINESTRING(6.62582903685647 51.2606112581148,6.54240843928532 51.2994458346854)";503.0768911
l206;"SRID=4326;LINESTRING(6.67467535942029 51.324957491388,6.62582903685647 51.2606112581148)";84.6296556
l207;"SRID=4326;LINESTRING(13.078642146735 54.2848461827889,13.6834769799404 54.1390906728297)";-16.24101345
l208;"SRID=4326;LINESTRING(13.078642146735 54.2848461827889,13.6834769799404 54.1390906728297)";-16.25658295
l209;"SRID=4326;LINESTRING(8.02029038221744 50.9236169231237,7.86394571439194 50.7682419302039)";278.7298517
l210;"SRID=4326;LINESTRING(13.9570055873006 53.2521716356786,13.709669749528 52.5397952998981)";-152.2083121
l211;"SRID=4326;LINESTRING(14.2708346906575 53.0962865828729,14.0336963902155 53.507868594058)";-127.5334962
l212;"SRID=4326;LINESTRING(14.4762521312891 53.1967495435604,14.2708346906575 53.0962865828729)";-123.50799
l213;"SRID=4326;LINESTRING(13.9570055873006 53.2521716356786,14.0336963902155 53.507868594058)";109.2728963
l214;"SRID=4326;LINESTRING(14.2708346906575 53.0962865828729,13.709669749528 52.5397952998981)";-240.4727613
l215;"SRID=4326;LINESTRING(9.90884756824768 53.4880466468098,9.50178971212981 53.5428143880013)";-984.8826858
l216;"SRID=4326;LINESTRING(9.90884756824768 53.4880466468098,10.1575057595216 53.5551266364644)";97.23065583
l217;"SRID=4326;LINESTRING(9.90884756824768 53.4880466468098,10.1575057595216 53.5551266364644)";97.3848496
l218;"SRID=4326;LINESTRING(9.90884756824768 53.4880466468098,9.50178971212981 53.5428143880013)";-985.6042116
l219;"SRID=4326;LINESTRING(6.67467535942029 51.324957491388,6.72376717933502 51.3556543954881)";-84.4469802
l220;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.72376717933502 51.3556543954881)";-89.36584178
l221;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.71114528740106 51.5261875789907)";-134.6390729
l222;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.68934282070814 51.5764229278963)";13.41418219
l223;"SRID=4326;LINESTRING(6.22183149094702 51.6946456455863,6.68079563463015 51.6462972769253)";-50.39229999
l224;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.78752992543912 51.5055494229858)";-178.5466004
l225;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.78752992543912 51.5055494229858)";-178.7537511
l226;"SRID=4326;LINESTRING(6.72376717933502 51.3556543954881,6.72031004220211 51.391532581128)";109.8481407
l227;"SRID=4326;LINESTRING(6.65673523718494 51.3795236591475,6.72376717933502 51.3556543954881)";-103.9347849
l228;"SRID=4326;LINESTRING(6.72376717933502 51.3556543954881,6.72365238886558 51.3758458427716)";56.56383578
l229;"SRID=4326;LINESTRING(8.61664770595698 48.0659538545522,8.87294280093827 48.310091303568)";1064.720977
l230;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.78752992543912 51.5055494229858)";204.7852045
l231;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.78752992543912 51.5055494229858)";212.4418992
l232;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.185765240779 53.8108598322992)";26.08168545
l233;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.185765240779 53.8108598322992)";25.94191222
l234;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.71114528740106 51.5261875789907)";-109.6163829
l235;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.68934282070814 51.5764229278963)";-45.93318981
l236;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.7225698255489 51.4797877133457)";-547.8076758
l237;"SRID=4326;LINESTRING(6.68934282070814 51.5764229278963,6.68146365257697 51.5776527635093)";-21.22529697
l238;"SRID=4326;LINESTRING(6.68934282070814 51.5764229278963,6.68146365257697 51.5776527635093)";-24.655648
l239;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.68310699520914 51.5756455198898)";43.21339926
l240;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.74541685133193 51.4986419229617)";29.90791777
l241;"SRID=4326;LINESTRING(6.61427858001903 51.6186788195162,6.68310699520914 51.5756455198898)";-13.30548148
l242;"SRID=4326;LINESTRING(6.61427858001903 51.6186788195162,6.71525262621456 51.5267908744287)";-27.5789072
l243;"SRID=4326;LINESTRING(7.44506932534523 51.6185001200754,7.7083185190139 51.6762033258373)";507.1171582
l244;"SRID=4326;LINESTRING(6.80461624403732 50.9662477744576,6.70219721289106 51.0088597430362)";68.53770971
