l_id;wkt_srid_4326;;;;;;;;;;;
;;;;;;;;;;;l1054;"SRID=4326;LINESTRING(9.90884756824768 53.4880466468098,9.50178971212981 53.5428143880013)"
;;;;;;;;;;;l1055;"SRID=4326;LINESTRING(6.67467535942029 51.324957491388,6.72376717933502 51.3556543954881)"
;;;;;;;;;;;l1056;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.72376717933502 51.3556543954881)"
;;;;;;;;;;;l1057;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.71114528740106 51.5261875789907)"
;;;;;;;;;;;l1058;"SRID=4326;LINESTRING(6.61738115554636 51.4757909650564,6.68934282070814 51.5764229278963)"
;;;;;;;;;;;l1059;"SRID=4326;LINESTRING(6.22183149094702 51.6946456455863,6.68079563463015 51.6462972769253)"
;;;;;;;;;;;l1060;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.78752992543912 51.5055494229858)"
;;;;;;;;;;;l1061;"SRID=4326;LINESTRING(6.92675898550662 51.4992056970517,6.78752992543912 51.5055494229858)"
;;;;;;;;;;;l1062;"SRID=4326;LINESTRING(6.72376717933502 51.3556543954881,6.72031004220211 51.391532581128)"
;;;;;;;;;;;l1063;"SRID=4326;LINESTRING(6.65673523718494 51.3795236591475,6.72376717933502 51.3556543954881)"
;;;;;;;;;;;l1064;"SRID=4326;LINESTRING(6.72376717933502 51.3556543954881,6.72365238886558 51.3758458427716)"
;;;;;;;;;;;l1065;"SRID=4326;LINESTRING(8.61664770595698 48.0659538545522,8.87294280093827 48.310091303568)"
;;;;;;;;;;;l1066;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.78752992543912 51.5055494229858)"
;;;;;;;;;;;l1067;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.78752992543912 51.5055494229858)"
;;;;;;;;;;;l1068;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.185765240779 53.8108598322992)"
;;;;;;;;;;;l1069;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.185765240779 53.8108598322992)"
;;;;;;;;;;;l1070;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.71114528740106 51.5261875789907)"
;;;;;;;;;;;l1071;"SRID=4326;LINESTRING(6.68079563463015 51.6462972769253,6.68934282070814 51.5764229278963)"
;;;;;;;;;;;l1072;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.7225698255489 51.4797877133457)"
;;;;;;;;;;;l1073;"SRID=4326;LINESTRING(6.68934282070814 51.5764229278963,6.68146365257697 51.5776527635093)"
;;;;;;;;;;;l1074;"SRID=4326;LINESTRING(6.68934282070814 51.5764229278963,6.68146365257697 51.5776527635093)"
;;;;;;;;;;;l1075;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.68310699520914 51.5756455198898)"
;;;;;;;;;;;l1076;"SRID=4326;LINESTRING(6.71525262621456 51.5267908744287,6.74541685133193 51.4986419229617)"
;;;;;;;;;;;l1077;"SRID=4326;LINESTRING(6.61427858001903 51.6186788195162,6.68310699520914 51.5756455198898)"
;;;;;;;;;;;l1078;"SRID=4326;LINESTRING(6.61427858001903 51.6186788195162,6.71525262621456 51.5267908744287)"
;;;;;;;;;;;l1079;"SRID=4326;LINESTRING(7.44506932534523 51.6185001200754,7.7083185190139 51.6762033258373)"
;;;;;;;;;;;l1080;"SRID=4326;LINESTRING(6.80461624403732 50.9662477744576,6.70219721289106 51.0088597430362)"
;;;;;;;;;;;l1081;"SRID=4326;LINESTRING(6.73212494203963 51.4594437546532,6.7225698255489 51.4797877133457)"
;;;;;;;;;;;l1082;"SRID=4326;LINESTRING(6.73212494203963 51.4594437546532,6.7225698255489 51.4797877133457)"
;;;;;;;;;;;l1083;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.25103429423424 53.1144323213021)"
;;;;;;;;;;;l1084;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.25103429423424 53.1144323213021)"
;;;;;;;;;;;l1085;"SRID=4326;LINESTRING(7.32089264924598 52.4714572257118,7.30824781629083 52.4767901583642)"
;;;;;;;;;;;l1086;"SRID=4326;LINESTRING(7.03496796550368 52.2028607768236,6.75917489922906 52.2488579210093)"
;;;;;;;;;;;l1087;"SRID=4326;LINESTRING(7.03496796550368 52.2028607768236,6.75917489922906 52.2488579210093)"
;;;;;;;;;;;l1088;"SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.70635767084239 51.2785803248342)"
;;;;;;;;;;;l1089;"SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.70635767084239 51.2785803248342)"
;;;;;;;;;;;l1090;"SRID=4326;LINESTRING(7.50597986222128 51.4016012425797,7.4503420737133 51.4136082478987)"
;;;;;;;;;;;l1091;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.63448170507317 51.0359799570641)"
;;;;;;;;;;;l1092;"SRID=4326;LINESTRING(6.70219721289106 51.0088597430362,6.63448170507317 51.0359799570641)"
;;;;;;;;;;;l1093;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.60711615834737 51.8986046345034)"
;;;;;;;;;;;l1094;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.40354445433039 51.6444495221964)"
;;;;;;;;;;;l1095;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11321011483187 52.5438533448625)"
;;;;;;;;;;;l1096;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11321011483187 52.5438533448625)"
;;;;;;;;;;;l1097;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11321011483187 52.5438533448625)"
;;;;;;;;;;;l1098;"SRID=4326;LINESTRING(6.45655251893853 50.8713380734833,6.59601984709512 50.9525274662191)"
;;;;;;;;;;;l1099;"SRID=4326;LINESTRING(9.40952036752961 52.0343166956609,9.38974515063535 52.0263130791669)"
;;;;;;;;;;;l1100;"SRID=4326;LINESTRING(6.99647662277982 49.3754093214106,7.23579348811378 49.3693923811997)"
;;;;;;;;;;;l1101;"SRID=4326;LINESTRING(6.99647662277982 49.3754093214106,8.41937108566179 49.6337357665925)"
;;;;;;;;;;;l1102;"SRID=4326;LINESTRING(6.81368434620717 49.7248341051075,6.99647662277982 49.3754093214106)"
;;;;;;;;;;;l1103;"SRID=4326;LINESTRING(8.58869053015616 49.8155140535631,8.54716101729403 49.4405397603694)"
;;;;;;;;;;;l1104;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)"
;;;;;;;;;;;l1105;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.44948701423191 50.4025259728409)"
;;;;;;;;;;;l1106;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.44948701423191 50.4025259728409)"
;;;;;;;;;;;l1107;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)"
;;;;;;;;;;;l1108;"SRID=4326;LINESTRING(9.19078746567264 48.9144168850357,8.41937108566179 49.6337357665925)"
;;;;;;;;;;;l1109;"SRID=4326;LINESTRING(9.19078746567264 48.9144168850357,8.41937108566179 49.6337357665925)"
;;;;;;;;;;;l1110;"SRID=4326;LINESTRING(8.58869053015616 49.8155140535631,8.54716101729403 49.4405397603694)"
;;;;;;;;;;;l1111;"SRID=4326;LINESTRING(12.1320700033184 54.1424599150795,12.2147735094259 54.1003234808405)"
;;;;;;;;;;;l1112;"SRID=4326;LINESTRING(12.1869848529515 53.8157751978716,12.2135605906601 54.1119998916809)"
;;;;;;;;;;;l1113;"SRID=4326;LINESTRING(13.078642146735 54.2848461827889,12.1869848529515 53.8157751978716)"
;;;;;;;;;;;l1114;"SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.9396926172441 52.4030332405173)"
;;;;;;;;;;;l1115;"SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.6593729546501 51.9996101360209)"
;;;;;;;;;;;l1116;"SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.6593729546501 51.9996101360209)"
;;;;;;;;;;;l1117;"SRID=4326;LINESTRING(8.57125886720865 52.1053649703152,8.9396926172441 52.4030332405173)"
;;;;;;;;;;;l1118;"SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,7.88957673752775 52.2773967844269)"
;;;;;;;;;;;l1119;"SRID=4326;LINESTRING(8.05408740677995 53.332302708936,7.31136230953603 53.1257665914164)"
;;;;;;;;;;;l1120;"SRID=4326;LINESTRING(8.05408740677995 53.332302708936,7.31136230953603 53.1257665914164)"
;;;;;;;;;;;l1121;"SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1122;"SRID=4326;LINESTRING(6.94948404574031 53.1235378491255,7.31136230953603 53.1257665914164)"
;;;;;;;;;;;l1123;"SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1124;"SRID=4326;LINESTRING(7.23579348811378 49.3693923811997,8.31334018942867 49.0090434774209)"
;;;;;;;;;;;l1125;"SRID=4326;LINESTRING(8.40828876612783 49.5286235333031,8.27327814627525 49.0293981037883)"
;;;;;;;;;;;l1126;"SRID=4326;LINESTRING(8.35233395252327 49.4212743450173,8.40828876612783 49.5286235333031)"
;;;;;;;;;;;l1127;"SRID=4326;LINESTRING(7.72920204621049 49.4826474377754,8.35233395252327 49.4212743450173)"
;;;;;;;;;;;l1128;"SRID=4326;LINESTRING(8.35233395252327 49.4212743450173,8.27327814627525 49.0293981037883)"
;;;;;;;;;;;l1129;"SRID=4326;LINESTRING(9.79733614300556 52.0008392548375,9.91814868737007 52.3799963378317)"
;;;;;;;;;;;l1130;"SRID=4326;LINESTRING(9.9171797569037 52.2781686248742,9.38974515063535 52.0263130791669)"
;;;;;;;;;;;l1131;"SRID=4326;LINESTRING(9.19078746567264 48.9144168850357,10.0821573814608 48.2660901922742)"
;;;;;;;;;;;l1132;"SRID=4326;LINESTRING(8.62716128185002 49.5435952784092,8.50180857459037 49.4449115329164)"
;;;;;;;;;;;l1133;"SRID=4326;LINESTRING(10.0821573814608 48.2660901922742,10.3917760727113 48.51846091102)"
;;;;;;;;;;;l1134;"SRID=4326;LINESTRING(7.95807590404246 47.595477987414,7.75349549403634 48.0993557332288)"
;;;;;;;;;;;l1135;"SRID=4326;LINESTRING(10.0837513310281 48.268867503254,9.88551515679306 48.3040743800139)"
;;;;;;;;;;;l1136;"SRID=4326;LINESTRING(9.01340237137239 47.84534861265,8.25192553682682 47.6397698245713)"
;;;;;;;;;;;l1137;"SRID=4326;LINESTRING(9.19675654948238 48.9129634543149,8.54716101729403 49.4405397603694)"
;;;;;;;;;;;l1138;"SRID=4326;LINESTRING(10.0821573814608 48.2660901922742,10.3917760727113 48.51846091102)"
;;;;;;;;;;;l1139;"SRID=4326;LINESTRING(9.88551515679306 48.3040743800139,10.0821573814608 48.2660901922742)"
;;;;;;;;;;;l1140;"SRID=4326;LINESTRING(6.6205356426611 49.7489386754597,6.13982051606053 49.6685969450672)"
;;;;;;;;;;;l1141;"SRID=4326;LINESTRING(6.81368434620717 49.7248341051075,6.4747398132316 49.9224693104147)"
;;;;;;;;;;;l1142;"SRID=4326;LINESTRING(6.4747398132316 49.9224693104147,6.70228544511704 49.8289944400988)"
;;;;;;;;;;;l1143;"SRID=4326;LINESTRING(6.6205356426611 49.7489386754597,6.4747398132316 49.9224693104147)"
;;;;;;;;;;;l1144;"SRID=4326;LINESTRING(8.58869053015616 49.8155140535631,8.53151491196588 50.0478743425063)"
;;;;;;;;;;;l1145;"SRID=4326;LINESTRING(8.47137164222049 50.0972077629353,8.06573800300669 50.4060681719154)"
;;;;;;;;;;;l1146;"SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.47137164222049 50.0972077629353)"
;;;;;;;;;;;l1147;"SRID=4326;LINESTRING(8.38855643052221 49.9823050863709,8.47137164222049 50.0972077629353)"
;;;;;;;;;;;l1148;"SRID=4326;LINESTRING(8.53721905903123 50.078085052734,8.54248104018428 50.0959883311322)"
;;;;;;;;;;;l1149;"SRID=4326;LINESTRING(8.53721905903123 50.078085052734,8.54248104018428 50.0959883311322)"
;;;;;;;;;;;l1150;"SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.58869053015616 49.8155140535631)"
;;;;;;;;;;;l1151;"SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.58869053015616 49.8155140535631)"
;;;;;;;;;;;l1152;"SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.98953621454728 50.0602551000841)"
;;;;;;;;;;;l1153;"SRID=4326;LINESTRING(8.98953621454728 50.0602551000841,8.95870858956225 50.0826078209328)"
;;;;;;;;;;;l1154;"SRID=4326;LINESTRING(8.77244299222179 49.9746686767501,8.95870858956225 50.0826078209328)"
;;;;;;;;;;;l1155;"SRID=4326;LINESTRING(10.0837513310281 48.268867503254,10.3633843211809 47.7383368357565)"
;;;;;;;;;;;l1156;"SRID=4326;LINESTRING(10.3633843211809 47.7383368357565,10.0821573814608 48.2660901922742)"
;;;;;;;;;;;l1157;"SRID=4326;LINESTRING(7.46150030545086 51.6146143296713,7.40354445433039 51.6444495221964)"
;;;;;;;;;;;l1158;"SRID=4326;LINESTRING(7.35311188155085 51.5758105365035,7.40354445433039 51.6444495221964)"
;;;;;;;;;;;l1159;"SRID=4326;LINESTRING(7.52228012599778 51.5321980611413,7.7083185190139 51.6762033258373)"
;;;;;;;;;;;l1160;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71823231806437 51.6743422310609)"
;;;;;;;;;;;l1161;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71554347208106 51.6736430903867)"
;;;;;;;;;;;l1162;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71459457000395 51.6730996766998)"
;;;;;;;;;;;l1163;"SRID=4326;LINESTRING(7.7083185190139 51.6762033258373,7.71270099798652 51.6726636796219)"
;;;;;;;;;;;l1164;"SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.98122158717143 51.6735262789774)"
;;;;;;;;;;;l1165;"SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.97065695307765 51.6768446919669)"
;;;;;;;;;;;l1166;"SRID=4326;LINESTRING(7.99288732000281 51.6837077158762,7.97065695307765 51.6768446919669)"
;;;;;;;;;;;l1167;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.79256713751168 49.8105487905969)"
;;;;;;;;;;;l1168;"SRID=4326;LINESTRING(6.92013046576366 49.9705819072583,7.44948701423191 50.4025259728409)"
;;;;;;;;;;;l1169;"SRID=4326;LINESTRING(6.70228544511704 49.8289944400988,6.13982051606053 49.6685969450672)"
;;;;;;;;;;;l1170;"SRID=4326;LINESTRING(6.75552343093251 49.3648696290977,6.6205356426611 49.7489386754597)"
;;;;;;;;;;;l1171;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)"
;;;;;;;;;;;l1172;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.40828876612783 49.5286235333031)"
;;;;;;;;;;;l1173;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.41467466404663 49.7091468542437)"
;;;;;;;;;;;l1174;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,8.41467466404663 49.7091468542437)"
;;;;;;;;;;;l1175;"SRID=4326;LINESTRING(8.41937108566179 49.6337357665925,7.72920204621049 49.4826474377754)"
;;;;;;;;;;;l1176;"SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.85139361305404 51.6491352561387)"
;;;;;;;;;;;l1177;"SRID=4326;LINESTRING(8.78579308261945 48.5837674313704,8.87294280093827 48.310091303568)"
;;;;;;;;;;;l1178;"SRID=4326;LINESTRING(8.78579308261945 48.5837674313704,9.04543499281662 48.9029620391364)"
;;;;;;;;;;;l1179;"SRID=4326;LINESTRING(9.80131720045512 47.6525043492184,9.81091693259485 47.1426453017769)"
;;;;;;;;;;;l1180;"SRID=4326;LINESTRING(9.42551240461559 48.06435084547,9.81091693259485 47.1426453017769)"
;;;;;;;;;;;l1181;"SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,8.10495964382999 52.2642614054462)"
;;;;;;;;;;;l1182;"SRID=4326;LINESTRING(11.8132329291411 48.2212664672329,12.1301906386214 47.9131654927098)"
;;;;;;;;;;;l1183;"SRID=4326;LINESTRING(6.77252314401924 51.1471055233119,6.80182365898612 51.124788107918)"
;;;;;;;;;;;l1184;"SRID=4326;LINESTRING(6.77252314401924 51.1471055233119,6.80182365898612 51.124788107918)"
;;;;;;;;;;;l1185;"SRID=4326;LINESTRING(6.7097559453279 51.0909324851035,6.77252314401924 51.1471055233119)"
;;;;;;;;;;;l1186;"SRID=4326;LINESTRING(8.62480055555283 51.4278884079658,8.2117054289867 51.1779850077285)"
;;;;;;;;;;;l1187;"SRID=4326;LINESTRING(8.99279243937742 51.3430094105575,8.62480055555283 51.4278884079658)"
;;;;;;;;;;;l1188;"SRID=4326;LINESTRING(8.99279243937742 51.3430094105575,8.62480055555283 51.4278884079658)"
;;;;;;;;;;;l1189;"SRID=4326;LINESTRING(7.98506747780853 50.8422254631609,7.86394571439194 50.7682419302039)"
;;;;;;;;;;;l1190;"SRID=4326;LINESTRING(8.28486180869833 50.7590735041179,7.86394571439194 50.7682419302039)"
;;;;;;;;;;;l1191;"SRID=4326;LINESTRING(7.22423843379854 53.349927162548,7.20605287251855 53.3413192735744)"
;;;;;;;;;;;l1192;"SRID=4326;LINESTRING(8.08565060815886 53.6058342194744,8.06005701182283 53.6202026205826)"
;;;;;;;;;;;l1193;"SRID=4326;LINESTRING(9.31819528207498 54.7160494380133,9.27063393311954 55.0370264929238)"
;;;;;;;;;;;l1194;"SRID=4326;LINESTRING(9.31819528207498 54.7160494380133,9.43342737750221 55.0187237565518)"
;;;;;;;;;;;l1195;"SRID=4326;LINESTRING(7.43348672766729 50.4365192111658,7.44948701423191 50.4025259728409)"
;;;;;;;;;;;l1196;"SRID=4326;LINESTRING(7.59330185837014 50.3859438273488,7.44948701423191 50.4025259728409)"
;;;;;;;;;;;l1197;"SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.12215705538293 53.5658323327544)"
;;;;;;;;;;;l1198;"SRID=4326;LINESTRING(8.122642304058 53.5605160665145,8.08565060815886 53.6058342194744)"
;;;;;;;;;;;l1199;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.727353429381 52.5689470103264)"
;;;;;;;;;;;l1200;"SRID=4326;LINESTRING(9.98460987842098 53.7411288196703,9.20210266340539 53.8951623622383)"
;;;;;;;;;;;l1201;"SRID=4326;LINESTRING(9.98460987842098 53.7411288196703,10.1575057595216 53.5551266364644)"
;;;;;;;;;;;l1202;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.5615085243446 52.1239035693175)"
;;;;;;;;;;;l1203;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.5615085243446 52.1239035693175)"
;;;;;;;;;;;l1204;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,12.1869848529515 53.8157751978716)"
;;;;;;;;;;;l1205;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,12.1869848529515 53.8157751978716)"
;;;;;;;;;;;l1206;"SRID=4326;LINESTRING(13.078642146735 54.2848461827889,12.2135605906601 54.1119998916809)"
;;;;;;;;;;;l1207;"SRID=4326;LINESTRING(14.4762521312891 53.1967495435604,14.2708346906575 53.0962865828729)"
;;;;;;;;;;;l1208;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,13.3823234132251 51.3559961800368)"
;;;;;;;;;;;l1209;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,13.3823234132251 51.3559961800368)"
;;;;;;;;;;;l1210;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.0449825821974 50.7812567747087)"
;;;;;;;;;;;l1211;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.518222136544 51.157072596162)"
;;;;;;;;;;;l1212;"SRID=4326;LINESTRING(12.518222136544 51.157072596162,12.0449825821974 50.7812567747087)"
;;;;;;;;;;;l1213;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,11.6463786860412 50.5348769896165)"
;;;;;;;;;;;l1214;"SRID=4326;LINESTRING(12.8139099558581 50.8579185289825,12.0449825821974 50.7812567747087)"
;;;;;;;;;;;l1215;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,12.0449825821974 50.7812567747087)"
;;;;;;;;;;;l1216;"SRID=4326;LINESTRING(8.08162672435001 52.8586374919795,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1217;"SRID=4326;LINESTRING(8.08162672435001 52.8586374919795,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1218;"SRID=4326;LINESTRING(7.22423843379854 53.349927162548,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1219;"SRID=4326;LINESTRING(7.22423843379854 53.349927162548,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1220;"SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.56710206574622 51.325257359953)"
;;;;;;;;;;;l1221;"SRID=4326;LINESTRING(9.88280432069129 51.5155075368656,9.56710206574622 51.325257359953)"
;;;;;;;;;;;l1222;"SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,7.88957673752775 52.2773967844269)"
;;;;;;;;;;;l1223;"SRID=4326;LINESTRING(8.10495964382999 52.2642614054462,7.88957673752775 52.2773967844269)"
;;;;;;;;;;;l1224;"SRID=4326;LINESTRING(8.10495964382999 52.2642614054462,7.88957673752775 52.2773967844269)"
;;;;;;;;;;;l1225;"SRID=4326;LINESTRING(12.0074138795974 55.4515085212621,12.2147735094259 54.1003234808405)"
;;;;;;;;;;;l1226;"SRID=4326;LINESTRING(7.88957673752775 52.2773967844269,7.74679252616918 52.2885115307228)"
;;;;;;;;;;;l1227;"SRID=4326;LINESTRING(8.12061826655718 48.7053527235337,7.91072937298184 48.501288357463)"
;;;;;;;;;;;l1228;"SRID=4326;LINESTRING(7.72570638711988 52.2771949193371,7.88957673752775 52.2773967844269)"
;;;;;;;;;;;l1229;"SRID=4326;LINESTRING(10.4149924241538 53.4126068813272,11.3706374165175 53.6009910913085)"
;;;;;;;;;;;l1230;"SRID=4326;LINESTRING(10.4149924241538 53.4126068813272,11.6993927384808 53.5722744896829)"
;;;;;;;;;;;l1231;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.2192283642215 51.1207080075153)"
;;;;;;;;;;;l1232;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.2192283642215 51.1207080075153)"
;;;;;;;;;;;l1233;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)"
;;;;;;;;;;;l1234;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)"
;;;;;;;;;;;l1235;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)"
;;;;;;;;;;;l1236;"SRID=4326;LINESTRING(14.5081092115389 51.4137104048148,14.5700866006585 51.4190137129385)"
;;;;;;;;;;;l1237;"SRID=4326;LINESTRING(11.5615085243446 52.1239035693175,11.6441811640088 51.9085129245988)"
;;;;;;;;;;;l1238;"SRID=4326;LINESTRING(11.5615085243446 52.1239035693175,11.6441811640088 51.9085129245988)"
;;;;;;;;;;;l1239;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.6441811640088 51.9085129245988)"
;;;;;;;;;;;l1240;"SRID=4326;LINESTRING(11.6441811640088 51.9085129245988,13.9024347133056 51.874723530085)"
;;;;;;;;;;;l1241;"SRID=4326;LINESTRING(11.6441811640088 51.9085129245988,13.9024347133056 51.874723530085)"
;;;;;;;;;;;l1242;"SRID=4326;LINESTRING(11.6389126099956 52.2687358982154,11.6441811640088 51.9085129245988)"
;;;;;;;;;;;l1243;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,11.4746908484648 50.6040154986165)"
;;;;;;;;;;;l1244;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,11.4746908484648 50.6040154986165)"
;;;;;;;;;;;l1245;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,10.9910146509867 50.5735270149254)"
;;;;;;;;;;;l1246;"SRID=4326;LINESTRING(11.6463786860412 50.5348769896165,10.9910146509867 50.5735270149254)"
;;;;;;;;;;;l1247;"SRID=4326;LINESTRING(7.44506932534523 51.6185001200754,7.46150030545086 51.6146143296713)"
;;;;;;;;;;;l1248;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.5054991845412 52.3018379177997)"
;;;;;;;;;;;l1249;"SRID=4326;LINESTRING(9.52257601112577 52.3604090734199,9.11321011483187 52.5438533448625)"
;;;;;;;;;;;l1250;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11362801252575 52.5457924965917)"
;;;;;;;;;;;l1251;"SRID=4326;LINESTRING(9.12526574244048 52.5382641233458,9.11362801252575 52.5457924965917)"
;;;;;;;;;;;l1252;"SRID=4326;LINESTRING(9.11321011483187 52.5438533448625,9.25103429423424 53.1144323213021)"
;;;;;;;;;;;l1253;"SRID=4326;LINESTRING(9.38974515063535 52.0263130791669,9.12526574244048 52.5382641233458)"
;;;;;;;;;;;l1254;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.369230142447 52.1670924591566)"
;;;;;;;;;;;l1255;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.4195406715655 52.236960686926)"
;;;;;;;;;;;l1256;"SRID=4326;LINESTRING(10.369230142447 52.1670924591566,10.0876468394791 52.3151305685128)"
;;;;;;;;;;;l1257;"SRID=4326;LINESTRING(8.51888183670623 53.2026352879915,8.05283756803222 53.3338809660191)"
;;;;;;;;;;;l1258;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,9.91814868737007 52.3799963378317)"
;;;;;;;;;;;l1259;"SRID=4326;LINESTRING(6.97257748891579 50.795693016675,6.70219721289106 51.0088597430362)"
;;;;;;;;;;;l1260;"SRID=4326;LINESTRING(6.84265069037124 50.8635385173748,6.97257748891579 50.795693016675)"
;;;;;;;;;;;l1261;"SRID=4326;LINESTRING(12.262173544509 51.7410202813412,13.9024347133056 51.874723530085)"
;;;;;;;;;;;l1262;"SRID=4326;LINESTRING(13.9024347133056 51.874723530085,13.3823234132251 51.3559961800368)"
;;;;;;;;;;;l1263;"SRID=4326;LINESTRING(13.9024347133056 51.874723530085,13.3823234132251 51.3559961800368)"
;;;;;;;;;;;l1264;"SRID=4326;LINESTRING(8.30775696202904 52.3456357754793,8.10495964382999 52.2642614054462)"
;;;;;;;;;;;l1265;"SRID=4326;LINESTRING(8.40314145213673 52.609644032024,8.30775696202904 52.3456357754793)"
;;;;;;;;;;;l1266;"SRID=4326;LINESTRING(10.7610404155909 52.3677293936344,10.366274939217 52.2846467643429)"
;;;;;;;;;;;l1267;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.2358631776837 52.2934595593518)"
;;;;;;;;;;;l1268;"SRID=4326;LINESTRING(11.1228546271538 50.9989090757631,10.9910146509867 50.5735270149254)"
;;;;;;;;;;;l1269;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.3822011082464 52.9932426669735)"
;;;;;;;;;;;l1270;"SRID=4326;LINESTRING(10.366274939217 52.2846467643429,10.3822011082464 52.9932426669735)"
;;;;;;;;;;;l1271;"SRID=4326;LINESTRING(10.3787706356666 53.2197927695925,10.3822011082464 52.9932426669735)"
;;;;;;;;;;;l1272;"SRID=4326;LINESTRING(9.51424013881917 51.2590355982966,9.38765132401603 51.6407335383064)"
